"biotype_bin","length_bin","expression_bin","ensembl_gene_id","baseMean","gene_length","gene_biotype"
"protein_coding",4,"3","ENSMUSG00000054003",358.416666666667,97296,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000041975",1678.75,53813,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000032456",814.666666666667,114846,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000020847",303.25,80068,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000035681",264.083333333333,195182,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000031133",623.083333333333,107245,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000053702",606.416666666667,384335,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000054277",1113.25,50508,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000056671",1655,75499,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027204",1149.83333333333,205845,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000024713",571.416666666667,404801,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000052372",773.583333333333,1368382,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000056215",1199.25,104587,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000043668",876.583333333333,101141,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021013",1045,62665,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000060445",549,62363,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000041134",1746.08333333333,94130,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021983",269.083333333333,439094,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000060487",421.25,47950,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000032358",472.166666666667,55100,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027985",876.083333333333,114061,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027966",1430.41666666667,189787,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040570",1133.25,132617,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000032452",734.5,588773,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038025",1725.66666666667,69136,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000000037",570.5,95464,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000073805",695.416666666667,56523,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000052133",1156.41666666667,122897,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000044164",320.416666666667,55148,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025592",896,538877,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038244",614.25,128140,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000041482",379.416666666667,376971,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000042564",293.166666666667,49381,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021940",276.5,51485,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025892",1449.83333333333,378342,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000029166",596.333333333333,51351,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000000197",1167.08333333333,350504,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000016458",338.666666666667,47086,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027868",475.166666666667,100501,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000014602",958.666666666667,86420,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038042",1162.91666666667,47804,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000074785",285.75,153713,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027695",906.25,194683,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000036339",1056,68808,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000051950",1719.41666666667,84343,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026879",1625.66666666667,51544,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000033721",1332.33333333333,345012,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000047361",279.166666666667,118246,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000004798",1409.33333333333,79495,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038349",391.416666666667,348340,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040040",1483.33333333333,93866,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000029217",1055.08333333333,112731,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028159",837.5,50544,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000022799",604.916666666667,114693,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000049109",437.166666666667,215459,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000039116",549.5,142452,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028032",1523.66666666667,78904,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000062296",291.916666666667,84037,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038248",923.166666666667,172031,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000063564",287.333333333333,294006,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026494",334.416666666667,403733,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000029168",1410.75,87475,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000036545",571.083333333333,205489,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038453",1438,65787,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000019944",346.916666666667,83233,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000037606",469,51599,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000036330",474.583333333333,51515,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000053004",353.416666666667,85361,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040339",772.5,56611,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025083",824,96222,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000041012",777.333333333333,54808,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000072720",291.916666666667,207487,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000055980",558.333333333333,58335,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000043456",284.916666666667,290644,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025932",1735.91666666667,141242,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000023236",436.75,52779,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000075704",635.833333333333,52657,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000022952",776.083333333333,95864,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000030323",1539.58333333333,73172,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021662",1395.66666666667,307571,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026824",658.833333333333,162176,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000053886",493.416666666667,71177,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000041323",661.333333333333,76466,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000056222",502.916666666667,487138,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000061298",1704.41666666667,1259822,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028546",688.916666666667,83098,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000045629",966,62645,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027016",429.666666666667,406190,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000032854",1093.41666666667,73208,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025586",1456.33333333333,107733,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000030263",475.166666666667,59293,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021947",1073.08333333333,123450,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000042589",1421.16666666667,187610,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040452",279.166666666667,478082,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000058070",830.666666666667,168412,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000034848",1248.58333333333,72291,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000019647",1513.66666666667,123615,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000037259",362.666666666667,56842,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000020181",741.416666666667,316781,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000034310",733.25,649587,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000057914",892.916666666667,383603,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040957",1707.83333333333,106354,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025189",737.333333333333,56778,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000004668",319.833333333333,492318,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000047996",1016.66666666667,134196,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000030768",1744.58333333333,61294,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027560",349.583333333333,147969,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000033960",1633.83333333333,47941,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021090",782.416666666667,55374,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000042444",846,58161,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000091002",277.916666666667,188759,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000079022",1115.41666666667,235752,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000042010",1314.08333333333,85241,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025855",374.25,112449,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000057315",446.416666666667,416547,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000034687",747.5,410774,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026797",1145.75,59626,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021217",864,75340,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000009376",1304.16666666667,110024,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040972",1300.66666666667,219960,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000031112",612,50415,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000049493",1222.83333333333,92638,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000042473",1050.75,69223,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000019124",504.25,57567,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000029468",902.5,47522,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000055214",354.916666666667,251637,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000020658",1228.66666666667,76362,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000022306",1248.83333333333,449551,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000037375",809.916666666667,258392,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027834",1439.16666666667,84991,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026042",469.166666666667,128952,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000033083",1349.91666666667,166832,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000079481",871.25,242671,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000071424",377.416666666667,1409423,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000039607",806.666666666667,679737,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026774",428.416666666667,59654,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000055254",339.333333333333,327402,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027200",269.916666666667,577821,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000037990",1367.75,325558,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000030287",966.75,393925,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028351",344.833333333333,193026,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000022425",263.583333333333,81468,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000032561",342.583333333333,49483,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000024697",880.5,175152,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000044033",882,160730,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000054150",865.083333333333,79877,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000046442",1195.83333333333,132089,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000039457",1127.25,46191,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000055409",945.25,887940,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000066687",283.916666666667,181649,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000029228",550.166666666667,105800,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000054162",315.583333333333,405865,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025977",471.666666666667,62639,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000051111",730.25,173135,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000055761",708,659795,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000024887",285,118490,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000039385",478.416666666667,139440,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000090053",591.5,148881,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000027499",1221.5,78762,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025780",278.583333333333,102987,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000019899",331.416666666667,635658,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000036766",668.75,326383,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000033948",1444.33333333333,111704,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000070939",1619.5,51354,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000026768",396.25,195261,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028634",468.333333333333,320734,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028373",341.833333333333,1023681,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000015747",1392.08333333333,58624,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000070056",1581.58333333333,91652,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000039007",1176.08333333333,511424,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000074505",450.5,468039,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000016493",361.583333333333,50349,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021209",911.416666666667,81268,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000059203",354.083333333333,1275407,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000053153",576.083333333333,99281,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000021108",1498.58333333333,193144,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000040855",780.583333333333,231707,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000036264",564.5,422642,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000038732",959.416666666667,110205,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000059901",1415,76327,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000020901",302.583333333333,65722,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000037653",393.75,232425,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000071252",1337.58333333333,58370,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000039270",792.833333333333,103002,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000057751",932.5,105009,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000017466",819.75,54351,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000025085",1625.33333333333,164368,"protein_coding"
"protein_coding",4,"3","ENSMUSG00000028479",1328.75,50103,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029381",14219.3333333333,282325,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030759",9324.25,57055,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000055737",2768.58333333333,264088,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000015222",2016.08333333333,267255,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032212",13736.5833333333,49295,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026806",4859.5,65170,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032232",4050,145096,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000001576",8295,95422,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042686",3071,102950,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000103677",11198.5833333333,156471,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038816",7075,54277,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039585",13278.3333333333,177693,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021589",3332.33333333333,74288,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000049680",2180.08333333333,48960,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038084",8430.91666666667,75269,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000052942",4768.75,421227,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034269",40010.75,75786,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022464",24486.75,61134,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041390",2100.16666666667,81509,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022708",17864.75,711479,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024002",16847.25,77445,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000043323",9344.25,86752,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000059495",15018.75,141877,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031561",16333.3333333333,449026,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000018849",10460.5833333333,140912,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042208",3578.33333333333,59856,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027011",6256,51537,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021710",4210.41666666667,86176,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032724",2770.75,152114,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000015846",2478.08333333333,86119,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029913",15149,157416,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000063663",6087.08333333333,92148,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022240",3284.5,856751,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021313",12159.5,553843,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000045312",1847.66666666667,137614,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000071856",1924.08333333333,237207,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035900",2092.08333333333,79942,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027167",8497.66666666667,204392,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000043535",26774.5833333333,57480,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031010",56846.4166666667,101830,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000062234",7572.08333333333,60671,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026116",36007.4166666667,147339,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030657",2577.58333333333,286652,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000059474",15843.9166666667,60766,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000019831",2968.66666666667,55036,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031441",7129.33333333333,111713,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026914",15605.3333333333,88683,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000044167",7798.41666666667,81773,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000018340",4396.5,54510,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022139",25915.75,156030,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028527",10807.25,48483,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041417",2152.25,87457,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000049553",13093.25,70308,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000061838",18486.9166666667,245838,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000036452",3676.16666666667,383141,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000005360",3891,76684,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000037652",5324.33333333333,70121,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039395",11565.25,53075,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035000",2061.66666666667,79009,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020170",11021.25,78348,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000060261",9164.91666666667,76929,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030172",6035.75,75444,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029560",2271.66666666667,48945,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029050",9188.66666666667,68461,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028163",5974.58333333333,106893,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026319",11376.5,91271,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028854",5287.91666666667,53927,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000052544",9481.16666666667,522625,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031523",12395.6666666667,46205,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000009681",6274.75,124028,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021774",2915.75,49116,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000043384",6281.41666666667,60777,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041235",12880.3333333333,178044,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000000365",13115,122335,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029012",10605.5,63843,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021047",1777.66666666667,124259,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000049411",2175.75,140235,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000048402",12683.4166666667,219559,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032198",6059.66666666667,52456,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035232",3658.08333333333,67480,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000014850",7310.58333333333,143123,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000055322",3549.75,214217,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042742",4140.91666666667,52292,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029686",15627.5,71816,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000054823",6002.75,75689,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000023452",4497.33333333333,49313,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000000631",8949.25,88754,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029761",8638.33333333333,66026,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034311",7827.91666666667,101207,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029484",2457.5,52584,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022565",22623.75,58524,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000046138",11040.3333333333,91608,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035778",5106.25,61271,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000061410",4698,53231,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000037012",4452.83333333333,71567,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026478",46583.8333333333,113865,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020340",3483.75,118510,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039115",2127.5,294295,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021275",7975.66666666667,83131,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000053768",23065.6666666667,267926,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024277",2318,141529,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000074968",3357,295044,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034329",7805.08333333333,143058,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000078591",3617.08333333333,415809,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028538",4776.33333333333,202794,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000037098",4278.16666666667,80142,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000055067",29123.75,562965,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000033392",7216.5,101431,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000044791",19639.1666666667,86037,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024480",2981.5,48951,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000052917",1802.16666666667,51177,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000048058",7632.5,236260,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038126",5180.66666666667,77014,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034903",1828.58333333333,150288,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000016624",1976.5,70754,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021782",7049.16666666667,111968,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032402",3521.58333333333,111228,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030279",13862.4166666667,89233,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031295",3088.58333333333,89557,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029004",7882.25,69801,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000066406",14778.25,299076,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000009828",2366.66666666667,62918,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034330",3568.25,136852,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021972",4522.41666666667,127630,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000070733",15514,236428,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022305",3247.25,73155,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028977",2098.66666666667,150501,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000056260",2580.08333333333,51590,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021559",8199.58333333333,161245,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021518",5401.58333333333,65572,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000036879",17236.6666666667,219641,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042751",3178.08333333333,164161,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022811",16335,123129,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026110",2860.66666666667,97065,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000040451",11089.8333333333,226590,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000060579",6441.5,1611942,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000062590",3519.75,123505,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000054611",10591,80931,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021288",6994.83333333333,47927,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042700",18697.5,281769,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020064",23498.75,74085,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000060681",2063.75,54396,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000045763",8170.16666666667,50488,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039414",2534.08333333333,82476,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022723",2822.91666666667,64978,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000006191",24480.3333333333,530373,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000045328",14613.0833333333,60978,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000033577",4271,146696,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000056770",8683.5,72854,"protein_coding"
